221,力气,力,lìqi,我没力气拿起来。,Wǒ méi lìqi náqǐlai 。,持ち上げる力がない。,方向補語
222,点滴,点滴,diǎndī,打打点滴就好了。,Dǎ de diǎndī jiù hǎole．,ちょっと点滴すれば良くなります。,動詞の重ね型
223,残疾,身体に障害があること,cánjí,他在全国残疾人体育比赛上得了冠军。,Tā zài quánguó cánjírén tǐyù bǐsài shang déle guānjūn．,彼は全国障害者スポーツ大会で優勝した。,介詞“在”
224,感冒,風邪,gǎnmào,我的感冒好多了。,Wǒ de gǎnmào hǎoduō le．,私の風邪はすっかり良くなりました。,程度補語
225,猴子,サル,hóuzi,猴子抱着一个南瓜回去了。,Hóuzi bàozhe yí ge nánguā huíqule.,サルがかぼちゃをかかえて戻っていった。,連動文と持続の“着”
226,猪,ブタ,zhū,我们饲养猪和鸡。,Wǒmen sīyǎng zhū hé jī.,私たちはブタと鶏を飼っている。,動詞述語文
227,蝴蝶,蝶々,húdié,院子里飞来了一只蝴蝶。,Yuànzi lifēilaile yì zhī húdié．,庭に蝶々が一匹飛んできた。,存現文
228,蚂蚁,アリ,mǎyǐ,蚂蚁来回地爬着。,Mǎyǐ láihuí de pázhe.,アリが行ったり来たり這っている。,持続の“着”
229,樱花,桜,yīnghuā,樱花开了。,Yīnghuā kāi le．,桜の花が咲いた。,完了の“了”
230,玫瑰,バラ,méigui,我送给她几朵玫瑰花。,Wǒ sònggěi tā jǐ duǒ méiguihuā．,私は彼女にバラを何本か贈った。,二重目的語の文
231,叶子,葉っぱ,yèzi,我摘了一片叶子。,Wǒ zhāile yí piàn yèzi.,私は葉っぱを一枚摘み取った。,動詞述語文
232,鲜花,生花,xiānhuā,我给她买了一束鲜花。,Wǒ gěi tā mǎile yí shù xiānhuā．,私は彼女に花を一束を買ってあげた。,完了の“了”
233,草丛,草むら,cǎocóng,我看到草丛里有一只麻雀。,Wǒ kàndào cǎocóng li yǒu yì zhī máquè.,私は草むらにスズメが一羽いるのを見た。,所有を表す動詞の“有”と動詞述語文
234,月球,月,yuèqiú,人类已把宇航员送到月球上。,Rénlèi yǐ bǎ yǔhángyuán sòngdào yuèqiú shang.,人類はすでに宇宙飛行士を月に送り込んだ。,“把”構文
235,景色,景色,jǐngsè,那儿的景色很美。,Nàr de jǐngsè hěn měi．,あそこの景色は本当に美しい。,形容詞述語文
236,周末,週末,zhōumò,周末过得怎么样?,Zhōumò guòde zěnmeyàng ?,週末はどうでしたか？,様態補語
237,童年,幼年・幼年時代,tóngnián,我喜欢自己的童年时代。,Wǒ xǐhuan zìjǐ de tóngnián shídài.,私は自分の子供時代が好きです。,動詞述語文
238,空儿,暇,kòngr,我什么时候都有空儿。,Wǒ shénme shíhou dōu yǒu kòngr．,私はいつでも時間があります。,所有を表す動詞の“有”と不定の意味を持つ疑問詞
239,平时,ふだん,píngshí,他平时不能经常回家。,Tā píngshí bù néng jīngcháng huíjiā.,彼はふだんしょっちゅうは家に帰れない。,助動詞“能”
240,老家,故郷・いなか・原籍地,lǎojiā,你老家在什么地方?,Nǐ lǎojiā zài shénme dìfang?,あなたのふるさとはどんなところですか？,疑問詞疑問文
241,家乡,ふるさと,jiāxiāng,你的家乡在哪儿?,Nǐ de jiāxiāng zài nǎr ?,あなたのふるさとはどこですか？,疑問詞疑問文
242,首都,首都,shǒudū,里约曾经是巴西的首都。,Lǐyuē céngjīng shì Bāxī de shǒudū.,リオデジャネイロはかつてブラジルの首都でした。,“是”構文
243,城镇,町,chéngzhèn,当时他生活在一个边远的城镇。,Dāngshí tā shēnghuózài yíge biānyuǎn de chéngzhèn．,当時彼は辺鄙な田舎町で暮らしていた。,結果補語
244,街,大通り,jiē,大街上看不到一个人影儿。,Dàjiē shang kànbudào yí ge rényǐngr.,通りには人影一つなかった。,可能補語
245,中心,中心・中心地・センター,zhōngxīn,我家在市中心。,Wǒ jiā zài shì zhōngxīn．,うちは市の中心地にあります。,存在を表す動詞の“在”
246,郊外,郊外,jiāowài,我们公司搬到郊外去了。,Wǒmen gōngsī bāndào jiāowài qùle.,私たちの会社は郊外に移転しました。,結果補語
247,外地,よその土地,wàidì,爸爸去外地打工。,Bàba qù wàidì dǎgōng.,お父さんはよその土地に行ってアルバイトをしている。,連動文
248,隔壁,隣家・隣人,gébì,我不知道是谁住在我的隔壁。,Wǒ bù zhīdào shì shéi zhùzài wǒ de gébì.,誰がうちの隣りに住んでいるのか、私は知らない。,疑問詞疑問文
249,桥,橋,qiáo,那座桥有500米长。,Nà zuò qiáo yǒu wǔbǎi mǐ cháng．,あの橋は５００メートルの長さがある。,所有を表す動詞の“有”
250,省,省,shěng,我出生在江苏省。,Wǒ chūshēngzài Jiāngsū shěng.,私は江蘇省で生まれました。,結果補語
251,心灵,心,xīnlíng,音乐是用心灵来演奏的。,Yīnyuè shì yòng xīnlíng lái yǎnzòu de．,音楽は心で演奏するものだ。,“是～的”構文
252,精神,精神・心,jīngshén,他们富于创造精神。,Tāmen fùyú chuàngzào jīngshén．,彼らは創造性のある精神に富んでいる。,
253,心情,気持ち・気分,xīnqíng,我心情不好。,Wǒ xīnqíng bù hǎo 。,気分がクサクサする。,形容詞述語文
254,精神,活力,jīngshen,我爷爷很有精神。,Wǒ yéye hěn yǒu jīngshen.,うちのおじいちゃんはとても元気です。,所有を表す動詞の“有”
255,思想,思想,sīxiǎng,我们应该把思想变为行动了。,Wǒmen yīnggāi bǎ sīxiǎng biànwéi xíngdòng le.,私たちは思想を行動に変えるべきです。,助動詞“应该”
256,骄傲,誇り,jiāo\'ào,我对自己感到骄傲。,Wǒ duì zìjǐ gǎndào jiāo\'ào.,私は自分に誇りを感じる。,介詞“对”
257,信心,自信・確信,xìnxīn,我对自己充满了信心。,Wǒ duì zìjǐ chōngmǎnle xìnxīn．,私は自分に自信を持っている。,介詞“对”
258,技巧,技巧・テクニック,jìqiǎo,她有了一套做菜的独特技巧。,Tā yǒule yí tào zuò cài de dútè jìqiǎo.,彼女は料理の独特なテクニックを持っている。,所有を表す動詞の“有”と量詞
259,事情,事・事柄・仕事・用事,shìqing,你有什么事情吗?,Nǐ yǒu shénme shìqing ma?,何かご用ですか？,不定の意味を持つ疑問詞
260,标准,レベル・標準,biāozhǔn,按照这个标准我是一个中国通。,Ànzhào zhège biāozhǔn wǒ shì yí ge Zhōngguótōng．,この基準に照らせば私はいっぱしの中国通だ。,“是”構文
261,计划,計画,jìhuà,她按自己的计划行事。,Tā àn zìjǐ de jìhuà xíngshì.,彼女は自分の計画に基づいて行動する。,
262,原因,原因,yuányīn,警方正在调查爆炸的原因。,Jǐngfāng zhèng zài diàochá bǎòzhà de yuányīn.,警察側が今爆発の原因を調べている。,進行形
263,理由,理由・わけ・口実,lǐyóu,爱一个人没有理由。,Ài yí ge rén méiyou lǐyóu.,誰かを愛することに理由なんてありません。,所有を表す動詞の“有”
264,道理,理由・道理・考え,dàolǐ,我在你身上学到很多做人的道理。,Wǒ zài nǐ shēnshàng xuédào hěn duō zuòrén de dàolǐ．,私は人間の正しい生き方をあなたから学びました。,介詞“在”
265,结论,結論,jiélùn,先说结论，再说原因。,Xiān shuō jiélùn，zài shuō yuányīn．,まず結論を言って、それから原因を言う。,副詞“再”
266,矛盾,矛盾,máodùn,我们之间有很大的矛盾。,Wǒmen zhījiān yǒu hěn dà de máodùn．,私たちの間には大きな矛盾がある。,存在を表す動詞の“有”
267,经验,経験,jīngyàn,我们没有经验。,Wǒmen méiyou jīngyàn．,私たちには経験がありません。,所有を表す動詞の“有”
268,由来,由来・いきさつ・原因,yóulái,麻婆豆腐的由来有几种说法。,Mápódòufu de yóulái yǒu jǐ zhǒng shuōfǎ.,マーポー豆腐の由来はいくつかある。,所有を表す動詞の“有”
269,影响,影響,yǐngxiǎng,他对他孩子有很大影响力。,Tā duì tā háizi yǒu hěn dà yǐngxiǎnglì.,彼は自分の息子に大きな影響力を持っている。,介詞“对”
270,任何,いかなる,rènhé,任何人都会变老。,Rènhé rén dōu huì biàn lǎo.,いかなる人もみな年を取る。,助動詞“会”
271,滑冰,アイススケート,huábīng,你想不想学滑冰?,Nǐ xiǎng bu xiang xué huábīng?,あなたはアイススケートを習いたいですか？,助動詞“想”
272,古老,古い・古い歴史を持つ,gǔlǎo,我对古老的文化感兴趣。,Wǒ duì gǔlǎo de wénhuà gǎn xìngqù．,私は古い文化に興味があります。,介詞“对”
273,节,～コマ・～限,jié,星期一的一节课是汉语。,Xīngqīyī de yī jié kè shì Hànyǔ.,月曜の１限は中国語です。,“是”構文
274,行,行（ぎょう）,háng,请再添上一行。,Qǐng zài tiānshang yì háng.,一行付け加えてください。,使役文
275,顿,動作の回数を示す,dùn,我被爸爸说了一顿。,Wǒ bèi bàba shuōle yí dùn．,私は父に叱られた。,受け身文
276,米,メートル,mǐ,我能游一百米。,Wǒ néng yóu yìbǎi mǐ.,私は１００メートル泳げる。,助動詞“能”
277,克,グラム,kè,平均重量一个在500克左右。,Píngjūn zhòngliàng yí ge zài wǔbǎi kè zuǒyòu.,平均重量は一個５００グラム前後だ。,動詞述語文
278,厘米,センチメートル,límǐ,他个子比你高五厘米。,Tā gèzi bǐ nǐ gāo wǔ límǐ．,彼はあなたより５センチ高い。,比較文
279,公里,キロメートル,gōnglǐ,一公里有多少毫米？,Yì gōnglǐ yǒu duōshao háomǐ?,１キロは何ミリになる？,疑問詞疑問文
280,支（枝）,～本（棒状のものを数える）,zhī,你们要准备一个笔记本和一支铅笔。,Nǐmen yào zhǔnbèi yí ge bǐjìběn hé yì zhī qiānbǐ.,みなさんはノート一冊と鉛筆一本を用意してください。,助動詞“要”
281,教授,教授,jiàoshòu,他是我们大学的历史教授。,Tā shì wǒmen dàxué de lìshǐ jiàoshòu.,彼は私たちの大学の歴史の教授です。,“是”構文
282,蹲,しゃがむ,dūn,他们蹲下就聊起来了。,Tāmen dūnxià jiù liáoqǐlai le。,彼らはしゃがみこむとおしゃべりを始めた。,方向補語の派生義
283,倒,倒れる・つぶれる,dǎo,那家公司倒了。,Nà jiā gōngsī dǎole．,あの会社はつぶれた。,動詞述語文
284,摔倒,ころぶ,shuāidǎo,我不小心摔倒的。,Wǒ bù xiǎoxīn shuāidǎo de 。,私は不注意で転んでしまった。,“是～的”構文
285,滑,すべる,huá,我滑了一下，从楼梯上摔了下来。,Wǒ huále yíxià，cóng lóutī shang shuāile xialai.,私はちょっと滑って、階段から滑り落ちた。,方向補語
286,取,受け取る・引き出す,qǔ,我去银行取钱。,Wǒ qù yínháng qǔ qián.,私は銀行に行ってお金をおろします。,連動文
287,摘,摘み取る・はずす・選び取る,zhāi,从树上摘下了很多苹果。,Cóng shùshang zhāixiàle hěn duō píngguǒ.,木からたくさんリンゴを摘み取った。,動詞述語文
288,说错,言い間違える,shuōcuò,我说错了。,Wǒ shuōcuò le 。,言い間違えました。,結果補語
289,骗,だます,piàn,他骗了我。,Tā piànle wǒ．,彼は私をだました。,完了の“了”
290,通知,通知する,tōngzhī,地址如有变动，请通知我们。,Dìzhǐ rú yǒu biàndòng，qǐng tōngzhī wǒmen.,住所が変わったら教えてください。,命令
291,填,書き込む,tián,这个表格怎么填?,Zhège biǎogé zěnme tián?,この用紙はどんなふうに書き込むんですか？,疑問詞疑問文
292,得到,手に入れる・受ける,dédào,你得到头等奖吗？,Nǐ dédào tóuděngjiǎng ma?,あなたは１等賞を取ったのですか？,動詞述語文
293,取得,手に入れる,qǔdé,我们已取得了巨大的胜利。,wǒmen yǐ qǔdéle jùdà de shènglì．,私たちはすでに大きな勝利を得た。,完了の“了”
294,拍,軽くたたく・撮影する,pāi,他拍桌子骂我。,Tā pāi zhuōzi mà wǒ．,彼は机をたたいて私を怒る。,連動文
295,拉,引っ張る,lā,他拉着我的手说。,Tā lāzhe wǒ de shǒu shuō．,彼は私の手を取って言った。,連動文
296,冲,勢いよく流す,chōng,厕所不能冲水了。,Cèsuǒ bù néng chōngshuǐ le．,トイレが流せなくなった。,助動詞“能”
297,关,閉める・消す,guān,关灯后别看手机。,Guān dēng hòu bié kàn shǒujī．,電気を消した後ケータイを見てはいけない。,禁止
298,闭,閉じる,bì,她正在闭着眼睛睡觉。,Tā zhèngzài bìzhe yǎnjing shuìjiào．,彼女はちょうど目をつぶって眠っている。,進行形
299,扔,投げる・捨てる,rēng,别乱扔垃圾!,Bié luàn rēng lājī．,ゴミのポイ捨てはしないように。,禁止
300,丢,なくす,diū,钱包丢了!,Qiánbāo diūle！,財布をなくした！,語気の“了”
301,捡,拾う,jiǎn,我在超市里捡了一把钥匙。,Wǒ zài chāoshì li jiǎnle yì bǎ yàoshi．,私はスーパーで鍵を一つ拾った。,完了の“了”
302,换,替える,huàn,我在银行换钱。,Wǒ zài yínháng huàn qián．,私は銀行で両替します。,介詞“在”
303,擦,こする・拭く,cā,你把黑板擦干净！,Nǐ bǎ hēibǎn cāgānjìng！,黒板をきれいに拭いておいて。,“把”構文
304,撕,引き裂く,sī,那本书被我弟弟撕破了。,Nà běn shū bèi wǒ dìdi sīpòle 。,あの本は弟に破かれてしまった。,受け身文
305,剩,残る・残す,shèng,我们剩了很多菜。,Wǒmen shèngle hěn duō cài．,私たちはたくさんの料理を残した。,完了の“了”
306,掰,両手で割る・折る,bāi,他掰着手指算了起来。,Tā bāizhe shǒuzhǐ suànleqilai.,彼は指を折って数え始めた。,持続の“着”と方向補語
307,淋,ぬらす・ぬれる,lín,昨天我被雨淋湿了。,Zuótiān wǒ bèi yǔ línshīle．,昨日雨にぬれてびっしょりになった。,結果補語と受け身文
308,属,～だ（干支の年を言う時に用いられる）,shǔ,我是属牛的。,Wǒ shì shǔ niú de 。,私はウシ年です。,“是”構文
309,交,交わる・友達になる,jiāo,我交了很多朋友。,Wǒ jiāole hěn duō péngyou.,私はたくさんの友人とつきあった。,完了の“了”
310,离开,離れる,líkāi,\他今天晚上到，后天早上离开。\,Tā jīntiān wǎnshang dào，hòutiān zǎoshang líkāi.,彼は今日の夜着き、あさっての朝発つ。,動詞述語文
311,陪,付き添う,péi,我陪你去医院。,Wǒ péi nǐ qù yīyuàn．,あなたに付き添って病院に行く。,連動文
312,结婚,結婚する,jiéhūn,听说他结婚了。,Tīngshuō tā jiéhūnle．,彼は結婚したそうです。,語気の“了”
313,庆祝,祝う,qìngzhù,我们庆祝一下！,Wǒmen qìngzhù yíxià！,私たちお祝いしましょう！,“一下”
314,祝贺,祝賀する・祝う,zhùhè,祝贺你！,Zhùhè nǐ!,おめでとう！,
315,赠送,プレゼントする・贈呈する,zèngsòng,你随便挑三样，免费赠送。,Nǐ suíbiàn tiāo sān yàng，miǎnfèi zèngsòng.,三つ自由に選んでください。ただでプレゼントします。,命令
316,访问,訪問する,fǎngwèn,记者访问了这位英雄。,Jìzhě fǎngwènle zhè wèi yīngxióng.,記者はこの英雄を訪ねた。,完了の“了”
317,做客,客になる,zuòkè,欢迎你时常过来做客。,Huānyíng nǐ shícháng guòlai zuòkè.,いつもお客に来てくださることを歓迎します。,連動文
318,打搅,おじゃまする（あいさつ）,dǎjiǎo,打搅你们了。,Dǎjiǎo nǐ men le 。,お邪魔しました。,語気の“了”
319,打扰,邪魔をする,dǎrǎo,他常常打扰我的生活。,Tā chángcháng dǎrǎo wǒ de shēnghuó.,彼はしょっちゅう私の生活の邪魔をする。,動詞述語文
320,招待,もてなす,zhāodài,他们很热情地招待客人。,Tāmen hěn rèqíng de zhāodài kèrén．,彼らはとても暖かく客をもてなした。,連用修飾語
321,联系,結びつける・連絡する,liánxi,希望我们以后多联系。,Xīwàng wǒmen yǐhòu duō liánxi.,今後連絡を密にしたいですね。,動詞述語文
322,联络,連絡する,liánluò,请跟我联络。,Qǐng gēn wǒ liánluò.,私と連絡を取ってください。,介詞“跟”
323,接受,引き受ける・受け入れる,jiēshòu,不管怎样，我得接受这个任务。,Bùguǎn zěnyàng，wǒ děi jiēshòu zhège rènwu.,どうあれ私はこの任務を引き受けなければならない。,関連詞
324,关照,世話をする,guānzhào,她很会关照人。,Tā hěn huì guānzhào rén.,彼女は人のお世話にたけている。,助動詞“会”
325,照顾,世話をする,zhàogu,我妈天天照顾我奶奶。,Wǒ mā tiāntiān zhàogu wǒ nǎinai.,母は毎日祖母の面倒をみている。,動詞述語文
326,责备,責める・非難する,zébèi,那时爸爸没有责备他。,Nà shí bàba méiyou zébèi tā.,あの時父親は彼を責めなかった。,動詞述語文
327,争论,論争する,zhēnglùn,几个人在饭桌边儿争论着什么。,Jǐ ge rén zài fànzhuō biānr zhēnglùnzhe shénme.,何人かの人がテーブルのそばで何か論争している。,不定の意味を持つ疑問詞
328,吵架,口論する,chǎojià,他们不是在吵架。,Tāmen bú shì zài chǎojià.,彼らは口喧嘩をしているのではない。,進行形
329,介绍,紹介する,jièshào,让我给你介绍王先生。,Ràng wǒ gěi nǐ jièshao Wáng xiānsheng.,王さんをご紹介させてください。,使役文
330,招呼,呼ぶ・挨拶する,zhāohu,我们常常都互相打招呼。,Wǒmen chángcháng dōu hùxiāng dǎ zhāohu.,私たちはいつもお互いに挨拶をする。,動詞述語文
331,遇到,出会う,yùdào,他会遇到很多困难的。,Tā huì yùdào hěn duō kùnnan de.,彼はたくさんの困難に出くわすだろう。,助動詞“会”
332,问好,よろしく言う,wènhǎo,请代我向您先生问好。,Qǐng dài wǒ xiàng nín xiānsheng wènhǎo.,私に代わってご主人さまによろしくおっしゃってください。,使役文
333,辞,別れを告げる・辞職する,cí,他被老板辞掉了。,Tā bèi lǎobǎn cídiàole.,彼は社長に首にされた。,受け身文
334,救活,命を救う,jiùhuó,我一定要救活他们。,Wǒ yídìng yào jiùhuó tāmen.,私は必ず彼らを救ってやる。,助動詞“要”
335,尝,味わう,cháng,我们尝尝这些菜吧。,Wǒmen cháng chang zhè xiē cài ba．,私たちはこの料理をちょっと味わってみましょう。,動詞の重ね型
336,咬,噛む,yǎo,小孩子被狗咬了。,Xiǎoháizi bèi gǒu yǎole 。,子供が犬にかみつかれた。,受け身文
337,醉,酔う,zuì,他一喝酒就醉。,Tā yì hē jiǔ jiù zuì．,彼は酒を飲むとすぐ酔っぱらう。,副詞“就”
338,喂,えさをやる・食べさせる,wèi,我喂他吃了馒头。,Wǒ wèi tā chīle mántou.,私は彼にマントーを食べさせた。,兼語文
339,起飞,離陸する,qǐfēi,飞机快要起飞了。,Fēijī kuàiyào qǐfēile．,飛行機はまもなく離陸します。,“快要～了”
340,降落,着陸する,jiàngluò,飞机降落在跑道上。,Fēijī jiàngluòzài pǎodàoshang．,飛行機は滑走路に着陸する。,結果補語
341,晚点,定刻より遅れる・延着する,wǎndiǎn,我们的飞机晚点了。,Wǒmen de fēijī wǎndiǎn le.,私たちの飛行機は遅れた。,動詞述語文
342,往返,往復する,wǎngfǎn,从机场到大学往返要多少时间?,Cóng jīchǎng dào dàxué wǎngfǎn yào duōshǎo shíjiān?,空港から大学まで往復どのくらいかかりますか？,疑問詞疑問文
343,迷路,路に迷う・迷子になる,mílù,我迷路了。,Wǒ mílù le 。,私は道に迷ってしまった。,語気の“了”
344,集合,集まる,jíhé,我们明天在车站前集合。,Wǒmen míngtiān zài chēzhàn qián jíhé.,私たちは明日駅前で集合します。,介詞“在”
345,去世,死ぬ・亡くなる,qùshì,她的丈夫去世得很早。,Tā de zhàngfu qùshìde hěn zǎo.,彼女のご主人はだいぶ早くに亡くなった。,様態補語
346,做梦,夢を見る,zuòmèng,昨晚我做了一个梦。,Zuówǎn wǒ zuòle yí ge mèng.,昨日の夜私はある夢を見た。,完了の“了”
347,度过,過ごす,dùguò,我们度过愉快的一天。,Wǒmen dùguò yúkuài de yì tiān.,私たちは楽しい一日をすごす。,動詞述語文
348,泡澡,湯船につかる,pàozǎo,我每个周末都会泡浴来放松身心。,Wǒ měi gè zhōumò dōu huì pào yù lái fàngsōng shēn xīn.,毎週末にお風呂に入り、疲れを癒すようにしています。,
349,搬家,引っ越す,bānjiā,最近他搬家了。,Zuìjìn tā bānjiā le．,最近彼は引っ越しました。,完了の“了”
350,利用,利用する,lìyòng,你不应该利用她的同情心。,Nǐ bù yīnggāi lìyòng tā de tóngqíngxīn.,あなたは彼女の同情心を利用すべきではない。,助動詞“应该”
351,浪费,浪費する,làngfèi,你们太浪费了！,Nǐmen tài làngfèi le！,あなた方はあまりにも無駄なことをしています。,形容詞述語文
352,结束,終わる・終わらせる,jiéshù,留学结束后，我会继续留在中国。,Liúxué jiéshù hòu，wǒ huì jìxù liúzài Zhōngguó．,留学を終えた後、私は引き続き中国に残るだろう。,助動詞“会”
353,付,支払う,fù,工资明天付给你。,Gōngzī míngtiān fùgěi nǐ.,給料は明日あなたに支払います。,結果補語
354,通过,採択する,tōngguò,我通过了交换留学生的考试。,Wǒ tōngguòle jiāohuàn liúxuéshēng de kǎoshì．,私は交換留学生の試験にパスした。,完了の“了”
355,补充,補充する・補足する,bǔchōng,还有什么要补充的吗?,Hái yǒu shénme yào bǔchōng de ma?,まだ何か付け足すことはありますか？,所有を表す動詞の“有”と不定の意味を持つ疑問詞
356,回报,報告する・報いる・仕返しをする,huíbào,努力得到了回报。,Nǔlì dédàole huíbào．,努力は報われた。,完了の“了”
357,开除,除名する・除籍する,kāichú,我被老板开除了。,Wǒ bèi lǎobǎn kāichúle 。,私は社長に首を言い渡された。,受け身文
358,禁止,禁止する,jìnzhǐ,施工现场，禁止车辆来往。,Shīgōng xiànchǎng，jìnzhǐ chēliàng láiwǎng.,工事現場では車両の往来は禁止です。,禁止
359,实践,実践する,shíjiàn,你应该实践自己的诺言。,Nǐ yīnggāi shíjiàn zìjǐ de nuòyán.,あなたは自分のした約束を実行しなければならない。,助動詞“应该”
360,贡献,貢献する,gòngxiàn,他为促进两国之间的友好做贡献。,Tā wèi cùjìn liǎngguó zhījiān de yǒuhǎo zuò gòngxiàn．,彼は両国の友好促進のために貢献した。,介詞“为”
361,表扬,表彰する・ほめる,biǎoyáng,我忘不了他对我的表扬。,Wǒ wàngbuliǎo tā duì wǒ de biǎoyáng.,彼が私をほめてくれたことが忘れられない。,介詞“对”
362,报名,申し込む・応募する,bàomíng,我已经报名参加唱歌比赛。,Wǒ yǐjīng bàomíng cānjiā chàng gē bǐsài.,私はすでに歌唱コンテストに参加する申し込みをした。,動詞述語文
363,加班,残業する,jiābān,爸爸今天要在公司加班。,Bàba jīntiān yào zài gōngsī jiābān.,父は今日会社で残業があります。,助動詞“要”
364,请假,休みをとる,qǐngjià,他刚请假走了。,Tā gāng qǐngjià zǒule.,彼はさっき休みを取って帰った。,連動文
365,退休,定年退職する,tuìxiū,我爸爸已经退休了。,Wǒ bàba yǐjīng tuìxiū le 。,父はもう退職しました。,完了の“了”
366,打折,割引する,dǎzhé,那家商店打折吗?,Nà jiā shāngdiàn dǎzhé ma ?,あの店は値引きしますか？,動詞述語文
367,免费,無料にする,miǎnfèi,这是免费的。,Zhè shì miǎnfèi de．,これは無料です。,“是～的”構文
368,订,取り決める・予約する,dìng,我想订一个房间。,Wǒ xiǎng dìng yí ge fángjiān.,部屋を予約したいんですが。,助動詞“想”
369,刷卡,カードで支払う,shuākǎ,现在坐公交车一律要刷卡。,Xiànzài zuò gōngjiāochē yílǛ yào shuākǎ.,今バスに乗る時はすべてICカードで支払います。,助動詞“要”
370,安排,手配する・割り振る,ānpái,我们已经安排好明天走。,Wǒmen yǐjīng ānpáihǎo míngtiān zǒu.,私たちはすでに明日出発する手配を整えた。,結果補語
371,检查,点検する・調べる,jiǎnchá,交作业前一定要仔细检查。,Jiāo zuòyè qián yídìng yào zǐxì jiǎnchá.,宿題を渡す前に必ず細かいところまで見直しなさい。,助動詞“要”
372,布置,しつらえる・手配する,bùzhì,我们把会场布置好了。,Wǒmen bǎ huìchǎng bùzhìhǎole 。,私たちは会場をきちんとしつらえました。,“把”構文
373,种,種をまく・植える,zhòng,我家院子里种着一棵树。,Wǒ jiā yuànzi li zhòngzhe yì kē shù.,うちの庭には木が一本植えてある。,存現文
374,修,修理する,xiū,我们叫人去修。,Wǒmen jiào rén qù xiū．,誰か修理に行かせます。,使役文と兼語文
375,修理,修理する・剪定する・こらしめる,xiūlǐ,我的车坏了，请修理一下。,Wǒ de chē huài le，qǐng xiūlǐ yíxià.,車が壊れてしまったので修理をお願いします。,使役文
376,修建,建造する,xiūjiàn,这条公路什么时候修建的?,Zhè tiáo gōnglù shénme shíhou xiūjiàn de?,この道路はいつ作ったのですか？,“是～的”構文
377,营业,営業する,yíngyè,商店上午十点开始营业。,Shāngdiàn shàngwǔ shí diǎn kāishǐ yíngyè.,店は午前１０時に営業が始まります。,動詞述語文
378,广播,放送する,guǎngbō,他每天都听汉语广播。,Tā měitiān dōu tīng Hànyǔ guǎngbō.,彼は毎日中国語の放送を聞く。,動詞述語文
379,出版,出版する,chūbǎn,去年我出版了一本书。,Qùnián wǒ chūbǎnle yì běn shū．,去年私は一冊の本を出版しました。,完了の“了”
380,结帐,会計を済ませる,jiézhàng,请结帐。,Qǐng jiézhàng 。,お勘定お願いします。,命令
381,开学,学校が始まる,kāixué,那天是开学典礼。,Nà tiān shì kāixué diǎnlǐ.,あの日は始業式だった。,“是”構文
382,辅导,補習する,fǔdǎo,对有困难的学生，教师进行辅导。,Duì yǒu kùnnan de xuésheng，jiàoshī jìnxíng fǔdǎo.,困難を抱える学生に教師は補習を行う。,介詞“对”
383,朗读,朗読する,lǎngdú,老师让学生朗读课文。,Lǎoshī ràng xuésheng lǎngdú kèwén.,先生は学生に課文を朗読させる。,使役文と兼語文
384,录音,録音する,lùyīn,他在演播室听录音。,Tā zài yǎnbōshì tīng lùyīn.,彼はスタジオで録音を聞く。,介詞“在”
385,请教,教えを請う,qǐngjiào,我可以请教您一个问题吗?,Wǒ kěyǐ qǐngjiào nín yí ge wèntí ma?,一つお聞きしてよろしいですか？,助動詞“可以”
386,培养,育てる,péiyǎng,老师培养学生学习汉语的兴趣。,Lǎoshī péiyǎng xuésheng xuéxí Hànyǔ de xìngqù．,先生は学生の中国語を学ぶことへの興味を育てる。,動詞述語文
387,指出,指し示す・指摘する,zhǐchū,我弹奏时他指出了不足之处。,Wǒ tánzòu shí tā zhǐchūle bù zú zhī chù.,私が演奏した時彼はいくつかの良くないところを指摘した。,完了の“了”
388,上映,上映する,shàngyìng,他主演的电影在中国上映了。,Tā zhǔyǎn de diànyǐng zài Zhōngguó shàngyìngle.,彼が主演した映画は中国で上映された。,介詞“在”
389,演奏,演奏する,yǎnzòu,老师也参加演奏。,Lǎoshī yě cānjiā yǎnzòu.,先生も演奏に加わった。,動詞述語文
390,演出,上演する・出演する,yǎnchū,对这次演出，我很欣赏。,Duì zhè cì yǎnchū，wǒ hěn xīnshǎng.,今回の上演はとても堪能しました。,介詞“对”
391,游览,見物して歩く,yóulǎn,他带我们游览了京都。,Tā dài wǒmen yóulǎnle Jīngdū.,彼は私たちを連れて京都をぶらついた。,連動文
392,上网,ネットを見る,shàngwǎng,我姐姐上网学习英语。,Wǒ jiějie shàngwǎng xuéxí Yīngyǔ．,姉はネットで英語を学ぶ。,動詞述語文
393,点击,クリックする,xiǎnjī,只要点击它，就能看到有关该产品的信息。,Zhǐyào diǎnjī tā，jiù néng kàndào yǒuguān gāi chǎnpǐn de xìnxī。,クリックするだけで、その製品の情報を見ることができます。,関連詞
394,踢,蹴る,tī,你踢过足球吗?,Nǐtīguo zúqiú ma?,サッカーをしたことがありますか？,経験の“过”
395,跑步,ジョギングする,pǎobù,我天天跑步锻炼身体。,Wǒ tiāntiān pǎobù duànliàn shēntǐ．,私は毎日ジョギングして体を鍛えています。,連動文
396,赢,勝つ,yíng,那个美国人赢了第一回合,Nàge Měiguórén yíngle dì yī huíhé.,あのアメリカ人は第一ラウンドで勝利した。,完了の“了”
